symbol,entry_date,exit_date,entry_price,exit_price,days_held,pnl_pct,pnl_rs,exit_reason,result
KOTAKBANK,2024-01-08,2024-01-11,369.6,366.4,2,-0.87,-3.2,SMA_EXIT,LOSS
KOTAKBANK,2024-08-30,2024-09-09,355.46,353.54,5,-0.54,-1.92,SMA_EXIT,LOSS
KOTAKBANK,2025-03-03,2025-03-18,381.11,400.0,9,4.96,18.89,RSI_EXIT,WIN
KOTAKBANK,2025-04-08,2025-04-21,412.49,439.0,5,6.43,26.51,RSI_EXIT,WIN
KOTAKBANK,2025-05-06,2025-06-10,417.2,429.34,24,2.91,12.14,RSI_EXIT,WIN
KOTAKBANK,2025-07-21,2025-07-29,427.62,393.4,5,-8.0,-34.22,SMA_EXIT,LOSS
KOTAKBANK,2025-11-03,2025-11-26,420.44,415.0,15,-1.29,-5.44,SMA_EXIT,LOSS
KOTAKBANK,2025-12-23,2026-01-16,430.5,424.0,15,-1.51,-6.5,SMA_EXIT,LOSS
COFORGE,2022-01-27,2022-01-28,955.0,920.3,0,-3.63,-34.7,SMA_EXIT,LOSS
COFORGE,2022-12-12,2022-12-26,770.4,749.8,9,-2.67,-20.6,SMA_EXIT,LOSS
COFORGE,2023-02-14,2023-02-24,803.4,886.0,7,10.28,82.6,RSI_EXIT,WIN
COFORGE,2023-03-14,2023-03-21,820.0,758.0,4,-7.56,-62.0,SMA_EXIT,LOSS
COFORGE,2023-05-15,2023-05-23,818.03,876.08,5,7.1,58.05,RSI_EXIT,WIN
COFORGE,2023-07-24,2023-08-10,933.6,1013.59,12,8.57,79.99,RSI_EXIT,WIN
COFORGE,2023-09-14,2023-11-01,1095.8,999.6,30,-8.78,-96.2,MAX_HOLD,LOSS
COFORGE,2024-01-03,2024-01-12,1209.88,1270.0,6,4.97,60.12,RSI_EXIT,WIN
COFORGE,2024-01-24,2024-03-07,1244.6,1271.99,30,2.2,27.39,MAX_HOLD,WIN
COFORGE,2024-03-11,2024-04-01,1256.0,1109.82,12,-11.64,-146.18,SMA_EXIT,LOSS
COFORGE,2024-08-05,2024-08-29,1160.0,1247.6,16,7.55,87.6,RSI_EXIT,WIN
COFORGE,2024-10-22,2024-11-11,1366.05,1590.14,13,16.4,224.09,RSI_EXIT,WIN
COFORGE,2025-01-10,2025-02-21,1875.0,1540.01,30,-17.87,-334.99,MAX_HOLD,LOSS
COFORGE,2025-03-05,2025-03-17,1506.21,1462.82,6,-2.88,-43.39,SMA_EXIT,LOSS
COFORGE,2025-07-14,2025-08-07,1863.0,1638.3,17,-12.06,-224.7,SMA_EXIT,LOSS
COFORGE,2025-12-11,2025-12-29,1828.0,1711.0,10,-6.4,-117.0,SMA_EXIT,LOSS
BAJFINANCE,2022-09-30,2022-11-17,708.1,687.0,30,-2.98,-21.1,MAX_HOLD,LOSS
BAJFINANCE,2022-11-21,2022-11-22,674.7,668.03,0,-0.99,-6.67,SMA_EXIT,LOSS
BAJFINANCE,2023-07-28,2023-08-28,731.9,722.5,19,-1.28,-9.4,RSI_EXIT,LOSS
BAJFINANCE,2023-10-27,2023-12-05,751.0,743.0,25,-1.07,-8.0,RSI_EXIT,LOSS
BAJFINANCE,2023-12-27,2024-01-24,721.99,710.4,19,-1.61,-11.59,SMA_EXIT,LOSS
BAJFINANCE,2024-10-04,2024-10-17,742.0,698.1,8,-5.92,-43.9,SMA_EXIT,LOSS
BAJFINANCE,2025-05-02,2025-06-16,857.55,956.0,30,11.48,98.45,MAX_HOLD,WIN
BAJFINANCE,2025-06-20,2025-06-27,897.0,950.0,4,5.91,53.0,RSI_EXIT,WIN
BAJFINANCE,2025-07-04,2025-07-11,922.0,938.7,4,1.81,16.7,RSI_EXIT,WIN
BAJFINANCE,2025-07-29,2025-09-05,875.05,942.0,25,7.65,66.95,RSI_EXIT,WIN
BAJFINANCE,2025-10-31,2025-12-16,1052.0,1007.5,30,-4.23,-44.5,MAX_HOLD,LOSS
BAJFINANCE,2025-12-31,2026-01-13,990.0,950.0,8,-4.04,-40.0,SMA_EXIT,LOSS
BAJFINANCE,2026-03-02,2026-03-05,971.0,958.0,1,-1.34,-13.0,SMA_EXIT,LOSS
IDEA,2023-08-18,2023-08-28,7.75,8.9,5,14.84,1.15,RSI_EXIT,WIN
IDEA,2023-12-01,2023-12-15,13.3,14.0,9,5.26,0.7,RSI_EXIT,WIN
IDEA,2024-01-24,2024-03-07,14.4,14.15,30,-1.74,-0.25,MAX_HOLD,LOSS
IDEA,2024-03-14,2024-04-02,12.4,13.95,10,12.5,1.55,RSI_EXIT,WIN
IDEA,2024-04-10,2024-05-08,12.8,12.45,16,-2.73,-0.35,SMA_EXIT,LOSS
IDEA,2024-07-24,2024-08-23,15.3,16.28,20,6.41,0.98,RSI_EXIT,WIN
IDEA,2025-11-24,2025-12-05,10.05,10.57,8,5.17,0.52,RSI_EXIT,WIN
IDEA,2026-01-01,2026-02-01,11.2,11.23,19,0.27,0.03,RSI_EXIT,WIN
IDEA,2026-02-26,2026-03-20,10.75,9.05,14,-15.81,-1.7,SMA_EXIT,LOSS
HINDALCO,2022-04-01,2022-05-02,569.9,477.85,18,-16.15,-92.05,SMA_EXIT,LOSS
HINDALCO,2023-02-03,2023-02-27,467.75,415.0,15,-11.28,-52.75,SMA_EXIT,LOSS
HINDALCO,2023-09-26,2023-11-03,468.5,478.95,25,2.23,10.45,RSI_EXIT,WIN
HINDALCO,2024-01-09,2024-02-09,581.95,601.0,21,3.27,19.05,RSI_EXIT,WIN
HINDALCO,2024-02-14,2024-03-27,515.0,564.2,28,9.55,49.2,RSI_EXIT,WIN
HINDALCO,2024-07-22,2024-08-20,655.0,663.0,19,1.22,8.0,RSI_EXIT,WIN
HINDALCO,2024-09-05,2024-09-27,670.0,746.95,15,11.49,76.95,RSI_EXIT,WIN
HINDALCO,2024-10-25,2024-11-14,694.5,630.0,13,-9.29,-64.5,SMA_EXIT,LOSS
HINDALCO,2025-04-02,2025-04-03,668.7,658.0,0,-1.6,-10.7,SMA_EXIT,LOSS
HINDALCO,2025-07-15,2025-07-23,670.0,692.0,5,3.28,22.0,RSI_EXIT,WIN
HINDALCO,2025-08-04,2025-09-04,676.0,744.05,20,10.07,68.05,RSI_EXIT,WIN
HINDALCO,2025-11-07,2025-12-15,788.5,851.95,25,8.05,63.45,RSI_EXIT,WIN
HINDALCO,2026-02-16,2026-04-06,895.0,917.2,30,2.48,22.2,RSI_EXIT,WIN
MAZDOCK,2022-05-02,2022-05-13,148.95,133.75,7,-10.2,-15.2,SMA_EXIT,LOSS
MAZDOCK,2022-12-19,2023-02-01,418.5,399.0,30,-4.66,-19.5,MAX_HOLD,LOSS
MAZDOCK,2023-03-15,2023-04-13,344.5,355.23,17,3.11,10.73,RSI_EXIT,WIN
MAZDOCK,2023-05-15,2023-05-17,376.95,406.98,1,7.97,30.03,RSI_EXIT,WIN
MAZDOCK,2023-08-14,2023-09-08,870.65,1089.0,17,25.08,218.35,RSI_EXIT,WIN
MAZDOCK,2023-10-23,2023-12-07,1041.8,1059.72,30,1.72,17.92,MAX_HOLD,WIN
MAZDOCK,2024-02-05,2024-03-14,1108.5,928.85,27,-16.21,-179.65,SMA_EXIT,LOSS
MAZDOCK,2024-05-08,2024-05-18,1085.0,1372.5,7,26.5,287.5,RSI_EXIT,WIN
MAZDOCK,2024-08-06,2024-09-05,2447.73,2411.0,20,-1.5,-36.73,RSI_EXIT,LOSS
MAZDOCK,2024-09-18,2024-11-01,2097.15,2050.03,30,-2.25,-47.12,MAX_HOLD,LOSS
MAZDOCK,2024-11-14,2024-11-28,1969.5,2250.5,7,14.27,281.0,RSI_EXIT,WIN
MAZDOCK,2025-01-07,2025-01-21,2130.35,2460.0,9,15.47,329.65,RSI_EXIT,WIN
MAZDOCK,2025-06-16,2025-07-07,3210.0,3320.0,14,3.43,110.0,RSI_EXIT,WIN
MAZDOCK,2025-07-14,2025-08-28,3148.0,2664.0,30,-15.37,-484.0,MAX_HOLD,LOSS
MAZDOCK,2025-09-29,2025-10-30,2827.6,2780.3,20,-1.67,-47.3,SMA_EXIT,LOSS
MCX,2022-12-26,2023-01-16,308.02,317.2,14,2.98,9.18,RSI_EXIT,WIN
MCX,2023-01-27,2023-02-16,308.22,270.36,13,-12.28,-37.86,SMA_EXIT,LOSS
MCX,2023-08-03,2023-09-01,316.94,337.57,19,6.51,20.63,RSI_EXIT,WIN
MCX,2023-12-21,2024-02-05,618.0,736.96,29,19.25,118.96,RSI_EXIT,WIN
MCX,2024-02-15,2024-04-02,679.6,708.01,30,4.18,28.41,RSI_EXIT,WIN
MCX,2024-05-10,2024-05-18,755.4,804.0,5,6.43,48.6,RSI_EXIT,WIN
MCX,2024-05-31,2024-06-14,729.6,779.61,9,6.85,50.01,RSI_EXIT,WIN
MCX,2024-07-11,2024-07-19,745.0,805.0,4,8.05,60.0,RSI_EXIT,WIN
MCX,2024-11-13,2024-12-09,1200.3,1394.94,15,16.22,194.64,RSI_EXIT,WIN
MCX,2024-12-23,2025-02-04,1280.01,1145.0,30,-10.55,-135.01,MAX_HOLD,LOSS
MCX,2025-02-12,2025-03-03,1102.6,1000.01,11,-9.3,-102.59,SMA_EXIT,LOSS
MCX,2025-05-12,2025-06-03,1184.9,1349.9,15,13.93,165.0,RSI_EXIT,WIN
MCX,2025-07-09,2025-08-22,1704.0,1585.6,30,-6.95,-118.4,MAX_HOLD,LOSS
MCX,2025-08-29,2025-10-10,1477.4,1741.2,28,17.86,263.8,RSI_EXIT,WIN
DMART,2022-02-10,2022-02-15,4034.1,4015.0,2,-0.47,-19.1,SMA_EXIT,LOSS
DMART,2022-09-09,2022-10-25,4448.55,4221.0,30,-5.12,-227.55,MAX_HOLD,LOSS
DMART,2022-11-14,2022-11-16,4144.8,4053.8,1,-2.2,-91.0,SMA_EXIT,LOSS
DMART,2023-09-22,2023-09-27,3687.0,3650.0,2,-1.0,-37.0,SMA_EXIT,LOSS
DMART,2023-10-25,2023-11-09,3685.0,3733.9,10,1.33,48.9,RSI_EXIT,WIN
DMART,2024-01-09,2024-01-23,3810.1,3675.0,9,-3.55,-135.1,SMA_EXIT,LOSS
DMART,2024-04-30,2024-05-09,4455.15,4806.75,5,7.89,351.6,RSI_EXIT,WIN
DMART,2024-05-29,2024-06-19,4474.0,5079.0,13,13.52,605.0,RSI_EXIT,WIN
DMART,2024-10-03,2024-10-09,4924.55,4510.0,3,-8.42,-414.55,SMA_EXIT,LOSS
DMART,2025-07-10,2025-08-19,4190.9,4584.9,26,9.4,394.0,RSI_EXIT,WIN
DMART,2025-09-29,2025-11-07,4500.0,4082.2,25,-9.28,-417.8,SMA_EXIT,LOSS
SUNPHARMA,2022-02-22,2022-03-14,836.0,901.95,12,7.89,65.95,RSI_EXIT,WIN
SUNPHARMA,2022-05-13,2022-06-14,862.95,826.0,21,-4.28,-36.95,SMA_EXIT,LOSS
SUNPHARMA,2022-08-23,2022-10-07,874.15,953.0,30,9.02,78.85,MAX_HOLD,WIN
SUNPHARMA,2022-11-22,2022-11-30,1006.15,1053.0,5,4.66,46.85,RSI_EXIT,WIN
SUNPHARMA,2022-12-08,2023-01-20,1015.0,1044.05,30,2.86,29.05,MAX_HOLD,WIN
SUNPHARMA,2023-02-20,2023-04-10,990.15,1015.0,30,2.51,24.85,MAX_HOLD,WIN
SUNPHARMA,2023-04-26,2023-05-04,975.8,967.65,4,-0.84,-8.15,SMA_EXIT,LOSS
SUNPHARMA,2023-08-25,2023-09-07,1118.0,1140.0,8,1.97,22.0,RSI_EXIT,WIN
SUNPHARMA,2023-10-27,2023-11-08,1112.0,1175.0,7,5.67,63.0,RSI_EXIT,WIN
SUNPHARMA,2024-04-09,2024-05-27,1601.0,1486.7,30,-7.14,-114.3,MAX_HOLD,LOSS
SUNPHARMA,2024-05-28,2024-07-04,1468.95,1535.0,25,4.5,66.05,RSI_EXIT,WIN
SUNPHARMA,2024-10-24,2024-12-10,1830.0,1821.0,30,-0.49,-9.0,MAX_HOLD,LOSS
SUNPHARMA,2025-01-13,2025-01-29,1784.6,1705.5,11,-4.43,-79.1,SMA_EXIT,LOSS
TITAN,2022-01-27,2022-03-14,2327.0,2490.0,30,7.0,163.0,MAX_HOLD,WIN
TITAN,2022-03-28,2022-05-05,2536.5,2309.0,24,-8.97,-227.5,SMA_EXIT,LOSS
TITAN,2022-08-23,2022-09-01,2407.0,2592.95,5,7.73,185.95,RSI_EXIT,WIN
TITAN,2022-09-30,2022-10-10,2538.0,2710.0,4,6.78,172.0,RSI_EXIT,WIN
TITAN,2022-11-11,2022-12-26,2671.0,2487.75,30,-6.86,-183.25,MAX_HOLD,LOSS
TITAN,2023-01-10,2023-01-16,2495.0,2428.0,3,-2.69,-67.0,SMA_EXIT,LOSS
TITAN,2023-02-23,2023-02-24,2432.5,2400.0,0,-1.34,-32.5,SMA_EXIT,LOSS
TITAN,2023-07-19,2023-08-11,3010.1,2988.5,16,-0.72,-21.6,RSI_EXIT,LOSS
TITAN,2023-09-29,2023-11-09,3160.05,3320.95,26,5.09,160.9,RSI_EXIT,WIN
TITAN,2024-02-06,2024-02-20,3552.05,3700.0,9,4.17,147.95,RSI_EXIT,WIN
TITAN,2024-03-14,2024-03-26,3629.95,3665.0,6,0.97,35.05,RSI_EXIT,WIN
TITAN,2024-10-08,2024-10-09,3589.25,3518.0,0,-1.99,-71.25,SMA_EXIT,LOSS
TITAN,2025-05-23,2025-06-26,3531.0,3655.0,23,3.51,124.0,RSI_EXIT,WIN
TITAN,2025-07-09,2025-07-14,3441.3,3372.0,2,-2.01,-69.3,SMA_EXIT,LOSS
TITAN,2025-09-12,2025-09-26,3589.9,3387.7,9,-5.63,-202.2,SMA_EXIT,LOSS
TITAN,2025-12-04,2026-01-06,3805.0,4079.7,21,7.22,274.7,RSI_EXIT,WIN
TITAN,2026-01-21,2026-02-27,4075.5,4341.6,26,6.53,266.1,RSI_EXIT,WIN
SHRIRAMFIN,2022-08-23,2022-09-26,261.09,238.23,22,-8.76,-22.86,SMA_EXIT,LOSS
SHRIRAMFIN,2022-12-26,2023-01-27,260.31,251.0,22,-3.58,-9.31,SMA_EXIT,LOSS
SHRIRAMFIN,2023-10-27,2023-11-16,370.2,407.36,13,10.04,37.16,RSI_EXIT,WIN
SHRIRAMFIN,2024-02-13,2024-03-28,453.4,474.81,30,4.72,21.41,RSI_EXIT,WIN
SHRIRAMFIN,2024-04-16,2024-04-26,480.0,502.5,6,4.69,22.5,RSI_EXIT,WIN
SHRIRAMFIN,2024-05-10,2024-06-14,474.8,542.4,24,14.24,67.6,RSI_EXIT,WIN
SHRIRAMFIN,2024-07-12,2024-08-21,550.0,627.99,25,14.18,77.99,RSI_EXIT,WIN
SHRIRAMFIN,2024-10-04,2024-11-19,681.4,569.6,30,-16.41,-111.8,MAX_HOLD,LOSS
SHRIRAMFIN,2024-12-18,2025-01-10,595.38,566.0,15,-4.93,-29.38,SMA_EXIT,LOSS
SHRIRAMFIN,2025-04-28,2025-05-02,622.7,611.7,2,-1.77,-11.0,SMA_EXIT,LOSS
SHRIRAMFIN,2025-06-02,2025-06-10,638.3,705.0,5,10.45,66.7,RSI_EXIT,WIN
SHRIRAMFIN,2026-01-12,2026-01-20,979.0,1005.0,4,2.66,26.0,RSI_EXIT,WIN
SHRIRAMFIN,2026-02-03,2026-02-10,1013.0,1064.9,4,5.12,51.9,RSI_EXIT,WIN
ONGC,2022-03-31,2022-05-18,161.85,162.0,30,0.09,0.15,MAX_HOLD,WIN
ONGC,2023-01-31,2023-02-15,145.15,149.0,10,2.65,3.85,RSI_EXIT,WIN
ONGC,2023-03-15,2023-05-04,154.0,160.8,30,4.42,6.8,MAX_HOLD,WIN
ONGC,2023-05-30,2023-07-04,159.7,162.5,23,1.75,2.8,RSI_EXIT,WIN
ONGC,2023-08-25,2023-10-03,173.1,189.3,24,9.36,16.2,RSI_EXIT,WIN
ONGC,2023-10-27,2023-11-09,181.0,196.5,8,8.56,15.5,RSI_EXIT,WIN
ONGC,2024-02-29,2024-03-05,265.0,280.0,3,5.66,15.0,RSI_EXIT,WIN
ONGC,2024-03-14,2024-04-04,252.5,278.65,12,10.36,26.15,RSI_EXIT,WIN
ONGC,2024-05-31,2024-07-08,268.45,290.0,24,8.03,21.55,RSI_EXIT,WIN
ONGC,2024-09-05,2024-10-21,316.95,281.15,30,-11.3,-35.8,MAX_HOLD,LOSS
ONGC,2026-03-17,2026-03-30,260.65,282.75,7,8.48,22.1,RSI_EXIT,WIN
NTPC,2022-05-12,2022-06-21,151.1,138.2,27,-8.54,-12.9,SMA_EXIT,LOSS
NTPC,2022-09-26,2022-10-10,162.45,162.7,8,0.15,0.25,RSI_EXIT,WIN
NTPC,2022-11-11,2022-12-06,173.0,175.6,16,1.5,2.6,RSI_EXIT,WIN
NTPC,2022-12-26,2023-02-01,162.0,172.25,25,6.33,10.25,RSI_EXIT,WIN
NTPC,2023-03-28,2023-04-05,171.35,178.3,3,4.06,6.95,RSI_EXIT,WIN
NTPC,2023-04-18,2023-05-03,170.0,175.6,9,3.29,5.6,RSI_EXIT,WIN
NTPC,2023-07-18,2023-07-24,187.0,195.5,3,4.55,8.5,RSI_EXIT,WIN
NTPC,2024-01-19,2024-03-04,303.8,348.0,30,14.55,44.2,MAX_HOLD,WIN
NTPC,2024-03-14,2024-03-28,321.05,331.9,8,3.38,10.85,RSI_EXIT,WIN
NTPC,2024-04-19,2024-05-22,343.1,375.0,21,9.3,31.9,RSI_EXIT,WIN
NTPC,2024-05-31,2024-06-28,363.45,377.95,18,3.99,14.5,RSI_EXIT,WIN
NTPC,2024-09-09,2024-09-24,391.2,431.45,10,10.29,40.25,RSI_EXIT,WIN
NTPC,2024-10-08,2024-11-18,414.0,380.0,27,-8.21,-34.0,SMA_EXIT,LOSS
HAL,2022-02-08,2022-03-17,695.0,743.0,25,6.91,48.0,RSI_EXIT,WIN
HAL,2022-05-04,2022-05-20,793.0,862.5,11,8.76,69.5,RSI_EXIT,WIN
HAL,2022-07-04,2022-07-20,872.0,920.28,11,5.54,48.28,RSI_EXIT,WIN
HAL,2022-09-28,2022-11-15,1130.0,1246.0,30,10.27,116.0,MAX_HOLD,WIN
HAL,2022-12-16,2023-01-25,1300.0,1272.05,27,-2.15,-27.95,RSI_EXIT,LOSS
HAL,2023-03-17,2023-04-11,1415.0,1414.47,13,-0.04,-0.53,RSI_EXIT,LOSS
HAL,2023-06-26,2023-07-12,1821.5,1966.97,10,7.99,145.47,RSI_EXIT,WIN
HAL,2023-10-23,2023-11-07,1912.7,1939.95,9,1.42,27.25,RSI_EXIT,WIN
HAL,2024-05-07,2024-05-15,3815.45,4105.8,5,7.61,290.35,RSI_EXIT,WIN
HAL,2024-07-19,2024-09-03,5010.0,4922.65,30,-1.74,-87.35,MAX_HOLD,LOSS
HAL,2024-09-18,2024-10-17,4453.95,4671.0,19,4.87,217.05,RSI_EXIT,WIN
HAL,2024-10-23,2024-10-29,4282.0,4150.0,3,-3.08,-132.0,SMA_EXIT,LOSS
HAL,2024-12-19,2024-12-20,4399.45,4385.0,0,-0.33,-14.45,SMA_EXIT,LOSS
HAL,2025-07-21,2025-09-04,4651.7,4479.0,30,-3.71,-172.7,MAX_HOLD,LOSS
HAL,2025-10-28,2025-11-25,4766.6,4450.0,18,-6.64,-316.6,SMA_EXIT,LOSS
KAYNES,2023-10-19,2023-11-10,2479.0,2484.05,14,0.2,5.05,RSI_EXIT,WIN
KAYNES,2024-03-14,2024-04-29,2700.0,2754.0,27,2.0,54.0,RSI_EXIT,WIN
KAYNES,2024-05-07,2024-05-10,2520.0,2457.0,2,-2.5,-63.0,SMA_EXIT,LOSS
KAYNES,2024-08-07,2024-08-14,4235.0,4690.0,4,10.74,455.0,RSI_EXIT,WIN
KAYNES,2024-08-29,2024-09-13,4886.0,5260.0,10,7.65,374.0,RSI_EXIT,WIN
KAYNES,2024-10-07,2024-10-16,5075.8,5709.5,6,12.48,633.7,RSI_EXIT,WIN
KAYNES,2025-01-14,2025-01-29,6189.4,4719.0,10,-23.76,-1470.4,SMA_EXIT,LOSS
KAYNES,2025-05-23,2025-06-13,5961.5,5364.5,14,-10.01,-597.0,SMA_EXIT,LOSS
KAYNES,2025-07-21,2025-07-29,5853.0,5487.0,5,-6.25,-366.0,SMA_EXIT,LOSS
KAYNES,2025-10-14,2025-11-25,6874.0,5860.0,27,-14.75,-1014.0,SMA_EXIT,LOSS
MARUTI,2022-03-04,2022-03-07,7482.0,6992.0,0,-6.55,-490.0,SMA_EXIT,LOSS
MARUTI,2022-06-06,2022-06-24,7690.0,8310.0,13,8.06,620.0,RSI_EXIT,WIN
MARUTI,2022-09-29,2022-10-27,8770.4,9050.0,17,3.19,279.6,RSI_EXIT,WIN
MARUTI,2022-11-21,2022-12-22,8825.0,8356.65,22,-5.31,-468.35,SMA_EXIT,LOSS
MARUTI,2023-02-23,2023-03-03,8693.45,8592.05,5,-1.17,-101.4,SMA_EXIT,LOSS
MARUTI,2023-06-23,2023-07-03,9420.0,9742.05,4,3.42,322.05,RSI_EXIT,WIN
MARUTI,2023-08-16,2023-08-31,9334.0,9770.1,10,4.67,436.1,RSI_EXIT,WIN
MARUTI,2023-09-22,2023-10-16,10378.0,10730.0,14,3.39,352.0,RSI_EXIT,WIN
MARUTI,2023-12-13,2024-01-29,10360.0,9931.15,30,-4.14,-428.85,MAX_HOLD,LOSS
MARUTI,2024-05-08,2024-06-21,12392.0,12220.0,30,-1.39,-172.0,MAX_HOLD,LOSS
MARUTI,2024-09-09,2024-09-24,12197.5,12583.1,10,3.16,385.6,RSI_EXIT,WIN
MARUTI,2024-10-18,2024-10-23,12070.0,11923.3,2,-1.22,-146.7,SMA_EXIT,LOSS
MARUTI,2025-02-12,2025-03-03,12700.0,11886.0,11,-6.41,-814.0,SMA_EXIT,LOSS
MARUTI,2025-05-29,2025-06-19,12340.0,12750.0,14,3.32,410.0,RSI_EXIT,WIN
MARUTI,2025-11-04,2025-12-18,15607.0,16440.0,30,5.34,833.0,MAX_HOLD,WIN
MARUTI,2026-01-19,2026-02-02,15859.0,14251.0,9,-10.14,-1608.0,SMA_EXIT,LOSS
TATASTEEL,2022-04-25,2022-04-26,125.0,123.5,0,-1.2,-1.5,SMA_EXIT,LOSS
TATASTEEL,2023-02-08,2023-02-22,111.45,113.25,9,1.62,1.8,RSI_EXIT,WIN
TATASTEEL,2023-06-23,2023-07-18,110.5,118.0,15,6.79,7.5,RSI_EXIT,WIN
TATASTEEL,2023-09-25,2023-11-09,127.3,119.2,30,-6.36,-8.1,MAX_HOLD,LOSS
TATASTEEL,2024-01-08,2024-02-07,135.3,146.85,20,8.54,11.55,RSI_EXIT,WIN
TATASTEEL,2024-03-18,2024-04-01,142.55,156.8,7,10.0,14.25,RSI_EXIT,WIN
TATASTEEL,2024-04-18,2024-05-18,160.9,168.0,20,4.41,7.1,RSI_EXIT,WIN
TATASTEEL,2024-05-31,2024-06-18,166.05,183.8,10,10.69,17.75,RSI_EXIT,WIN
TATASTEEL,2024-06-27,2024-08-12,172.56,151.0,30,-12.49,-21.56,MAX_HOLD,LOSS
TATASTEEL,2024-10-09,2024-10-16,159.52,155.19,4,-2.71,-4.33,SMA_EXIT,LOSS
TATASTEEL,2025-04-02,2025-04-07,154.0,128.0,2,-16.88,-26.0,SMA_EXIT,LOSS
TATASTEEL,2025-06-11,2025-06-26,156.45,156.87,10,0.27,0.42,RSI_EXIT,WIN
TATASTEEL,2025-08-04,2025-09-04,153.5,169.0,20,10.1,15.5,RSI_EXIT,WIN
TATASTEEL,2025-09-29,2025-10-28,167.6,177.35,18,5.82,9.75,RSI_EXIT,WIN
TATASTEEL,2025-11-07,2025-12-22,177.0,169.04,30,-4.5,-7.96,MAX_HOLD,LOSS
ITC,2022-11-18,2023-01-02,343.7,330.9,30,-3.72,-12.8,MAX_HOLD,LOSS
ITC,2023-08-04,2023-09-20,456.3,451.7,30,-1.01,-4.6,MAX_HOLD,LOSS
ITC,2023-10-23,2023-12-05,438.0,455.0,28,3.88,17.0,RSI_EXIT,WIN
ITC,2024-10-07,2024-11-21,507.0,461.0,30,-9.07,-46.0,MAX_HOLD,LOSS
ITC,2024-11-22,2024-12-13,456.2,460.0,14,0.83,3.8,SMA_EXIT,WIN
PERSISTENT,2022-02-09,2022-03-10,2099.2,2138.6,19,1.88,39.4,RSI_EXIT,WIN
PERSISTENT,2022-04-13,2022-04-29,2215.0,2175.88,9,-1.77,-39.12,RSI_EXIT,LOSS
PERSISTENT,2022-12-26,2023-01-20,1910.0,2119.03,18,10.94,209.03,RSI_EXIT,WIN
PERSISTENT,2023-03-14,2023-04-28,2312.5,2299.0,28,-0.58,-13.5,RSI_EXIT,LOSS
PERSISTENT,2023-06-26,2023-07-19,2397.38,2503.48,15,4.43,106.1,RSI_EXIT,WIN
PERSISTENT,2024-04-29,2024-05-06,3402.1,3371.0,3,-0.91,-31.1,SMA_EXIT,LOSS
PERSISTENT,2024-08-06,2024-08-19,4510.0,4905.0,7,8.76,395.0,RSI_EXIT,WIN
PERSISTENT,2024-10-22,2024-11-26,5252.0,5940.0,22,13.1,688.0,RSI_EXIT,WIN
PERSISTENT,2025-02-13,2025-03-05,5721.95,5085.05,12,-11.13,-636.9,SMA_EXIT,LOSS
PERSISTENT,2025-07-07,2025-07-11,5885.0,5600.0,3,-4.84,-285.0,SMA_EXIT,LOSS
PERSISTENT,2025-12-11,2025-12-23,6041.5,6580.0,7,8.91,538.5,RSI_EXIT,WIN
ASHOKLEY,2022-06-14,2022-06-29,65.38,71.83,10,9.87,6.45,RSI_EXIT,WIN
ASHOKLEY,2022-09-28,2022-11-01,74.93,77.13,21,2.94,2.2,RSI_EXIT,WIN
ASHOKLEY,2022-12-12,2022-12-26,72.0,68.93,9,-4.26,-3.07,SMA_EXIT,LOSS
ASHOKLEY,2023-09-07,2023-10-25,91.15,85.48,30,-6.22,-5.67,MAX_HOLD,LOSS
ASHOKLEY,2023-10-27,2023-11-30,83.75,90.85,22,8.48,7.1,RSI_EXIT,WIN
ASHOKLEY,2024-01-11,2024-02-22,88.78,86.35,28,-2.74,-2.43,SMA_EXIT,LOSS
ASHOKLEY,2024-07-04,2024-07-29,115.65,124.5,15,7.65,8.85,RSI_EXIT,WIN
ASHOKLEY,2024-09-10,2024-10-24,122.33,107.25,30,-12.33,-15.08,MAX_HOLD,LOSS
ASHOKLEY,2025-06-06,2025-06-25,117.03,121.5,12,3.82,4.47,RSI_EXIT,WIN
ASHOKLEY,2025-08-11,2025-08-19,115.9,131.76,4,13.68,15.86,RSI_EXIT,WIN
ASHOKLEY,2025-09-01,2025-09-18,127.35,137.43,12,7.92,10.08,RSI_EXIT,WIN
ASHOKLEY,2025-10-07,2025-11-12,138.06,147.47,23,6.82,9.41,RSI_EXIT,WIN
ASHOKLEY,2026-03-05,2026-04-02,201.04,147.4,17,-26.68,-53.64,SMA_EXIT,LOSS
POWERGRID,2022-02-25,2022-03-04,144.41,161.96,3,12.15,17.55,RSI_EXIT,WIN
POWERGRID,2022-04-26,2022-06-09,170.25,168.53,30,-1.01,-1.72,MAX_HOLD,LOSS
POWERGRID,2022-06-14,2022-07-04,166.76,153.79,13,-7.78,-12.97,SMA_EXIT,LOSS
POWERGRID,2022-09-23,2022-09-26,163.73,150.0,0,-8.39,-13.73,SMA_EXIT,LOSS
POWERGRID,2023-05-22,2023-06-09,176.03,182.66,13,3.77,6.63,RSI_EXIT,WIN
POWERGRID,2023-08-10,2023-09-12,180.41,203.0,21,12.52,22.59,RSI_EXIT,WIN
POWERGRID,2023-10-06,2023-10-16,197.0,200.3,5,1.68,3.3,RSI_EXIT,WIN
POWERGRID,2023-10-27,2023-11-07,199.25,208.2,6,4.49,8.95,RSI_EXIT,WIN
